username, created_at, lng, lat, text
an0n95, Mon Feb 01 23:08:17 +0000 2021, -79.420865, 38.003376, i’ve been listening to a lot of @angusjuliastone lately. 
Thejoehardcore, Mon Feb 01 23:08:17 +0000 2021, -75.117998, 40.004866, @_yourreaper_ @nocureforfooIs I'm just wondering what there is to capitalize on that isn't on twitter, than I reali… https://t.co/2jNy1WQFSW 
BlueprintNails, Mon Feb 01 23:08:17 +0000 2021, -83.173867, 32.678207, Bitch I- 
dee_linquent, Mon Feb 01 23:08:17 +0000 2021, -115.135165, 36.060964, I’ve been incredibly productive today for a person who spent a solid 15 minutes figuring out how to spell “reckonin… https://t.co/3ZK5NWuQdo 
ChristalALLGOOD, Mon Feb 01 23:08:17 +0000 2021, -87.972770, 43.170568, Probably why I just sleep the minimum. 
julia_posz, Mon Feb 01 23:08:17 +0000 2021, -122.040430, 37.893667, 🥶 
jim_demichele, Mon Feb 01 23:08:17 +0000 2021, -75.965407, 41.331055, @jaketapper Show the picture of Obama &amp; Clinton cozying up to her fraud 
rickzagor, Mon Feb 01 23:08:17 +0000 2021, -119.306608, 37.269176, @DogecoinRise Ill be ready to buy more as soon as the 20 Buisness days pass between my bank and #Robinhood ’s insta… https://t.co/38OCYQcewz 
JazmynnShade, Mon Feb 01 23:08:17 +0000 2021, -80.639541, 41.105271, I hate her attitude but whewww I can’t help it because whewww I get 💦 every time I look at her even when I’m comple… https://t.co/ziUcbx9RCB 
JSLAYHERCEO, Mon Feb 01 23:08:17 +0000 2021, -76.992441, 38.752715, @boneysatx2 @ohshecreams — Hmmmm . 
BurgherDonna, Mon Feb 01 23:08:17 +0000 2021, -85.922362, 39.211432, https://t.co/FwyYlEZU3I 
videcrystalline, Mon Feb 01 23:08:17 +0000 2021, -80.273938, 43.147571, @erinotoole NO WE ARENT. LISTEN 
dior_runna, Mon Feb 01 23:08:18 +0000 2021, -84.433106, 33.767195, Do y’all think cancer’s really toxic🤔 
AAugust1970, Mon Feb 01 23:08:18 +0000 2021, -71.088712, 42.313670, @tiktok_us No Chinese spyware!!!! 
LevonHughey, Mon Feb 01 23:08:19 +0000 2021, -73.968542, 40.780709, @cranstonl1972 “Good Times” should have been called “Tough Times”, but that would have offended the moderates. 
tmj_san_pharm, Mon Feb 01 23:08:19 +0000 2021, -117.155014, 32.748699, Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like "Pharmacis… https://t.co/VD7huHvFcj 
TheRoyalOranges, Mon Feb 01 23:08:19 +0000 2021, -79.780308, 34.182661, https://t.co/GWV2hq816D 
StreeTTrendZ, Mon Feb 01 23:08:19 +0000 2021, -71.102300, 42.125400, Sold. “ the big boss “ heading out to its new owner this week. #streettrendzmetalart  #bigboss #bossin #likeaboss… https://t.co/IWAAxgKzq6 
4evaIII, Mon Feb 01 23:08:19 +0000 2021, -95.446486, 29.838495, @OGElmoCooks he stabbed someone at a bar 
enfein, Mon Feb 01 23:08:19 +0000 2021, -77.006281, 38.877312, Snow was coming down harder this evening in SE so we enjoyed some more of that fresh pow and great scenery.… https://t.co/jOPjXOvEMg 
CocoPuffPhatty, Mon Feb 01 23:08:20 +0000 2021, -76.952712, 39.076493, @Livhaleyyy Your DMs off baby 😫 
SnowflakeMegan, Mon Feb 01 23:08:20 +0000 2021, -97.432425, 27.737151, Omg 🥺 
_kselestial, Mon Feb 01 23:08:20 +0000 2021, -96.053431, 41.275721, Time goes by when you’re having fun, happy one month Bradley 
ChancellorDPH, Mon Feb 01 23:08:20 +0000 2021, -82.576345, 36.975659, Still snowing here!! 
jvzanghi, Mon Feb 01 23:08:20 +0000 2021, -82.125268, 28.785138, @OmarKelly Too back up Allen. Loved buff. 
felipeotecsa, Mon Feb 01 23:08:20 +0000 2021, -101.220857, 26.878203, @tapatiainefable Así es , pero es dual, es como cuando le toca a uno (t) es por que aún que te pongas no va, y aún… https://t.co/MLdL9Qpl95 
olgamyself415, Mon Feb 01 23:08:20 +0000 2021, -122.435979, 37.770657, Searching for bigger Globe ... or new geographic discoveries? What else? Peace and prosperity? 
ItsDreh, Mon Feb 01 23:08:20 +0000 2021, -97.169156, 31.547449, You made the draft pool, then what? 
GothicRexxie, Mon Feb 01 23:08:20 +0000 2021, -77.101999, 38.880845, @KayeEllen17 Sometimes some things are meant to be kept private. May the universe keep you and your family continue… https://t.co/1IGWy0T3RC 
BernieDebusmann, Mon Feb 01 23:08:20 +0000 2021, -77.014398, 38.898603, @PenguinSix Caught yet? Just drove right into this. Btw - totally feel you on reverse culture shock! 
Julysveryownn, Mon Feb 01 23:08:20 +0000 2021, -79.861034, 35.170499, I be getting irritated so easily. 
canttalkpayme, Mon Feb 01 23:08:20 +0000 2021, -122.230222, 38.114777, All the fine niggas got kids already 😔 i hate it here lol 
ReeseMunoz, Mon Feb 01 23:08:20 +0000 2021, -75.117998, 40.004866, Bitches asking me for money I ain’t got it 🤣 
schweitzer515, Mon Feb 01 23:08:21 +0000 2021, -93.606369, 41.576437, ooh my feetsies are asleepsies 
4mywinehouse, Mon Feb 01 23:08:20 +0000 2021, -77.090869, 38.817380, @gretabucholz @milkmanmalik1 bye 
TypicalAlvaro, Mon Feb 01 23:08:21 +0000 2021, -122.010220, 38.692791, Should I ask this girl to be my valentine ? Be honest. 
FLA_Vito96, Mon Feb 01 23:08:21 +0000 2021, -80.132962, 25.816966, Wish there were a way I could communicate to my dog that life is very confusing for humans as well :-// 
PaulDaytona22, Mon Feb 01 23:08:21 +0000 2021, -81.068556, 29.190223, Jesus said, "Paul the purpose of Jared was to master deception." 
realgentlemanty, Mon Feb 01 23:08:21 +0000 2021, -75.800141, 45.248791, @OGKrushz @TimeToHunt1 @Smacktalks 2k is scared cause the wrestling code and AEW video game is gonna win if 2k does… https://t.co/QE3ELuUQc2 
Ambitious_Breed, Mon Feb 01 23:08:21 +0000 2021, -83.173867, 32.678207, @4TheCulture____ @Koolie_T @mr_jettlife 
taracappy, Mon Feb 01 23:08:22 +0000 2021, -73.669450, 40.588623, Well... car didn’t get towed... but still had to pay tow truck driver, and got an additional parking ticket 🙃 thanks Long Beach... 
yeekayica, Mon Feb 01 23:08:22 +0000 2021, -104.922093, 39.713563, ngl i am so excited to go home 
26jerome, Mon Feb 01 23:08:22 +0000 2021, -73.993546, 40.294356, Ur are ready to move to #CNN. You did it perfectly. https://t.co/JEVVB6717A 
MsAmandaDolly, Mon Feb 01 23:08:22 +0000 2021, -111.508405, 33.687941, Four Peaks in #Arizona https://t.co/CdNOwvLhPY 
JeremyJmuelz, Mon Feb 01 23:08:22 +0000 2021, -77.744842, 42.910528, 😂🤣 #JaredGoff https://t.co/OGxuTaBPXi 
queennefertitir, Mon Feb 01 23:08:22 +0000 2021, -73.968542, 40.780709, imma change my name to 10K woo queen 😂 
_Hodl_XLM, Mon Feb 01 23:08:22 +0000 2021, -117.104989, 32.810012, Ethereum is just an expensive and time consuming version of soon to be turing complete smart contract instant and f… https://t.co/2hHuxczjOm 
estradatt1, Mon Feb 01 23:08:22 +0000 2021, -111.498181, 28.969863, Y lolito ? 
DJ_mydnite, Mon Feb 01 23:08:23 +0000 2021, -80.846785, 35.209059, @LaDyQuaVaB Ouch lmaooooo 
2xoow, Mon Feb 01 23:08:23 +0000 2021, -81.469684, 28.586642, @preciouscali @chrisjbleu @Maserati_Gotti_ yes ma'am 👏🏽👏🏽 
knjssunflower, Mon Feb 01 23:08:23 +0000 2021, -166.599693, 23.691364, tïxxo drop sold out in MINUTES and I’m not even surprised...so proud of jc and his whole team 
KeilahDenisee, Mon Feb 01 23:08:23 +0000 2021, -87.533406, 33.196601, Me coming first ALWAYS deadass start today🤷🏽‍♀️ 
m_sands97, Mon Feb 01 23:08:23 +0000 2021, -84.763010, 33.379917, https://t.co/OJShDQ2B0a 
josefelixdiaz, Mon Feb 01 23:08:23 +0000 2021, -80.347120, 25.671986, @OASMiami @UFLaw @ufalumni @UF @FrancisSuarez @mike23mena @UFLawDean He is doing a great job 
taboyMike, Mon Feb 01 23:08:23 +0000 2021, -75.800141, 45.248791, Makes sense.....wait what?? Stockton??? 🤨 
Toni_Snow_, Mon Feb 01 23:08:23 +0000 2021, -96.761753, 32.819858, His Airness 
mrsherrera30, Mon Feb 01 23:08:24 +0000 2021, -98.152419, 26.347525, Time check 5:07 PM. Haven't taken my lunch yet just cause charge nurse today 😐 
lscrane80, Mon Feb 01 23:08:24 +0000 2021, -91.130806, 40.810943, @KevinJo18173477 @AOC She acts like a little well I you know 
MIA_HAVANA, Mon Feb 01 23:08:24 +0000 2021, -80.322631, 25.940281, Por mi familia por la tuya. Por el pueblo! #FueradelPoder @KamalaHarris @StateDept @POTUS @PressSec #NoMoreCommunism 
tylerbeckerr, Mon Feb 01 23:08:24 +0000 2021, -81.657895, 36.215092, James Borrego just announced in the pregame presser IF Terry Rozier is out LaMelo Ball would start alongside Devont… https://t.co/LkE8QXDGOY 
gharris29891, Mon Feb 01 23:08:24 +0000 2021, -83.173867, 32.678207, @RealCJ10 @Braves Drive it to the gaps! 
elisdaddy0415, Mon Feb 01 23:08:24 +0000 2021, -86.142922, 39.779562, We were promised $2,000 make it happen @SenateDems 
ShepherdFire271, Mon Feb 01 23:08:24 +0000 2021, -88.861530, 42.252700, @smolpiplupbot Bully 
em_madeiros3, Mon Feb 01 23:08:24 +0000 2021, -88.828513, 43.469967, Hey! Right back at ya. Happy Birthday! 😊🎉 
CharBumgarner, Mon Feb 01 23:08:24 +0000 2021, -95.913642, 36.109392, @faeryhag @girrlpuppy same vibes https://t.co/YxpA4UoI7B 
Mariiivela, Mon Feb 01 23:08:24 +0000 2021, -111.928142, 33.392884, When I’m rich everyone that stayed solid gone eat with me. 🖤 Mark my words. 
caritimora, Mon Feb 01 23:08:24 +0000 2021, -102.558037, 23.625418, @shilllii @Telemundo @SuerteDeLoli Si el martes 26 hoy es el 5to capítulo de #LaSuerteDeLoli 
TruthofMay, Mon Feb 01 23:08:24 +0000 2021, -92.436774, 38.304558, @TheBigWif Lol no need. But, are you going to live tweet the bachelor tn? I love those 
haley_gros, Mon Feb 01 23:08:25 +0000 2021, -91.401008, 30.937336, Gonna be hard leaving Casey tomorrow morning... 
cherbo70, Mon Feb 01 23:08:25 +0000 2021, -84.266174, 30.476216, Still haven’t figured out what a “Wyoming” is 
LawrencePlayz_, Mon Feb 01 23:08:25 +0000 2021, -86.270540, 45.001180, Type I am a... And let your phone finish it 
domTHACHEF, Mon Feb 01 23:08:25 +0000 2021, -97.135638, 32.701850, 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 
LisaCreed10, Mon Feb 01 23:08:25 +0000 2021, -118.411907, 34.020789, When GOP comes clean THEN Unity is achievable. 100% CLEAN on Everything. 🌊🗽 
LILDEATHSTAR, Mon Feb 01 23:08:25 +0000 2021, -118.411907, 34.020789, @thatsnotani @HaitianBhaddie I think those who want the vaccine should get it and those who don’t want to because t… https://t.co/hNbz3TU4tB 
realMcFlappy, Mon Feb 01 23:08:25 +0000 2021, -73.737912, 43.111122, https://t.co/Ki9XhuRxXq 
_tidamak, Mon Feb 01 23:08:25 +0000 2021, -75.117998, 40.004866, baecations and vacations all 2021 and there on out ✨ 
DatChocolateGuh, Mon Feb 01 23:08:25 +0000 2021, -91.401008, 30.937336, My auntie got my guh a couple of outfits then called her stuck up! 🤣 
peggyo56, Mon Feb 01 23:08:26 +0000 2021, -90.253346, 30.009352, @tattooed_bee 65 
Itskina_, Mon Feb 01 23:08:26 +0000 2021, -83.377181, 42.484279, @LilBoddieBoat Girl what i know you lying ! I love target 
bruhkari, Mon Feb 01 23:08:26 +0000 2021, -86.244729, 32.364145, LMAOOOOO 
beardedman0514, Mon Feb 01 23:08:26 +0000 2021, -100.076888, 31.168893, #jeeplife #jeep https://t.co/JGf3AlCiaT 
meezer2000, Mon Feb 01 23:08:26 +0000 2021, -90.581249, 38.651687, @bolin_deb @AnnieGabstonH @LisaHagan7 Yes, I know that there are many people who vote only on the abortion issue. 
Sarahfarns, Mon Feb 01 23:08:26 +0000 2021, -91.537062, 41.647354, What could possibly go wrong? 
21SadChick, Mon Feb 01 23:08:26 +0000 2021, -77.014398, 38.898603, Give me some cosplay ideas:🧏🏾‍♀️ 
mimi__cry, Mon Feb 01 23:08:26 +0000 2021, -118.411907, 34.020789, the fact that i got into my 3 car wrecks right after i moved from los feliz blvd lmao 
DoraDoraDora_, Mon Feb 01 23:08:26 +0000 2021, -88.991529, 40.524775, I still haven’t taken mine out the box yet and I’ve had my phone since July 
billyquachfilms, Mon Feb 01 23:08:26 +0000 2021, -82.442694, 27.996595, @JacquelynKDahl @ddahl21 Oh MYYY🥺🥺 Congratulations✨✨ 
ohyeahitzashlin, Mon Feb 01 23:08:26 +0000 2021, -118.411907, 34.020789, Did I really spend 4 hours putting together a desk chair while simultaneously working? yes.. Do I think I did it right? no.. 
RandaD21, Mon Feb 01 23:08:27 +0000 2021, -92.436774, 38.304558, 👏🏽👏🏽 That’s our Athletics Director leading the way y’all!! 👇🏾 #BlackHistoryMonth  #ScreaglePride 
myahcourts, Mon Feb 01 23:08:27 +0000 2021, -95.824553, 29.783996, https://t.co/WVEmzqrZ8C 
socoochoa20, Mon Feb 01 23:08:27 +0000 2021, -121.238088, 37.816454, The one person I need support from can’t get it. Okay thanks mom 
IvoryDream1, Mon Feb 01 23:08:27 +0000 2021, -117.104989, 32.810012, Yeah, sigh 😔 
joeyvpriceHR, Mon Feb 01 23:08:27 +0000 2021, -77.236969, 38.805115, I don’t know who needs to hear this but we don’t need another quote meme for Black History Month...I think we’re go… https://t.co/g87EkJtvxT 
yaariimar, Mon Feb 01 23:08:27 +0000 2021, -83.804475, 27.698682, Forever's not enough time to love you the way that I want 🤍 @Arroyo722 https://t.co/YyG5DPogPQ 
mAAdManCapisce, Mon Feb 01 23:08:27 +0000 2021, -89.149151, 31.702855, @Jamesburrberry 🅱️OY 
major_weakness, Mon Feb 01 23:08:27 +0000 2021, -73.903470, 45.541531, @SuperCPlaylists https://t.co/2brJy8fV4N 
DrewCreasman, Mon Feb 01 23:08:27 +0000 2021, -105.242687, 40.023982, The Aftermath 
knowware, Mon Feb 01 23:08:27 +0000 2021, -121.655912, 39.112615, @Jim_Jordan Drink bleach, you’ll be fine. 
DixonOdzilla, Mon Feb 01 23:08:27 +0000 2021, -73.968542, 40.780709, @MollyJongFast He has away with words—but not a good way. 
Hermann_hopson, Mon Feb 01 23:08:28 +0000 2021, -87.732013, 41.833585, My southern ass just shoveled snow for the first time. I hate it, someone remind me why I moved here. It's cold AF… https://t.co/P9hecZhAzH 
KillaD713, Mon Feb 01 23:08:27 +0000 2021, -96.797700, 32.777400, Just posted a video @ Dallas, Texas https://t.co/d9wuoCempm 
MonteroOnBoxing, Mon Feb 01 23:08:28 +0000 2021, -84.340338, 34.041212, @bigtimeboxing7 @spreaker He doesn’t have Twitter but he’s on Instagram. https://t.co/iaKPA8QGOD 
LadukeCharlotte, Mon Feb 01 23:08:28 +0000 2021, -119.710694, 39.574217, https://t.co/POMuENhnQz 
limbauka, Mon Feb 01 23:08:28 +0000 2021, -82.669467, 40.365160, Im SORRY if my papers for class just look like a bunch of tweets slapped on a Microsoft Word docI’m SORRY 
ViVacious_Face, Mon Feb 01 23:08:28 +0000 2021, -80.846785, 35.209059, I don’t know why, but this was satisfying 
rga_02, Mon Feb 01 23:08:28 +0000 2021, -87.732013, 41.833585, @RGGStudio Dead Souls remaster when? 
tmj_MAW_realest, Mon Feb 01 23:08:28 +0000 2021, -72.616201, 42.204259, Can you recommend anyone for this job? Resident Occupancy Specialist - https://t.co/8AA9xzJi71 #RealEstate #Holyoke, MA 
bashia01, Mon Feb 01 23:08:29 +0000 2021, -72.757385, 41.500753, @MCG2000 @ggravina1 @GovNedLamont We can get her there. Again we call everyday all day. Last minute is hard because… https://t.co/CUQ3XK6oKg 
tmj_id_nursing, Mon Feb 01 23:08:29 +0000 2021, -114.460871, 42.562967, Want to work at Fresenius Medical Care? We're hiring in #TwinFalls, ID! Click the link in our bio for details on th… https://t.co/YA2UfX7j0Y 
TheEdmackdaddy, Mon Feb 01 23:08:29 +0000 2021, -122.279521, 37.875845, @KeithOlbermann @GOP @RepMTG I think the democrats would push out a member who was anywhere as close to lunatic edg… https://t.co/ZwsWEnq84v 
FeedtheWeird, Mon Feb 01 23:08:29 +0000 2021, -76.615181, 39.396352, The best time of year. ❄️ https://t.co/Ox1XAV8t1a 
ZIZAKANY, Mon Feb 01 23:08:29 +0000 2021, -88.609588, 38.589766, Always repping my Sis gear @nejmanefertiti only right. Go Support her music and line. Get up or get left behind.… https://t.co/yHfuZoPpxF 
SubversiveArts, Mon Feb 01 23:08:29 +0000 2021, -100.076888, 31.168893, Practicing gratitude 🙏🏽 @AmericanAir your ground supervisors at SATX turned around a bad situation of 90 minutes at… https://t.co/GGRzhls1LE 
artiefogel, Mon Feb 01 23:08:29 +0000 2021, -80.233328, 25.782353, @lady_finz13 @Squedunk78 Salad was not warm but the grease was 
thatbobertguy, Mon Feb 01 23:08:29 +0000 2021, -96.793052, 32.851010, @MyCh3micalSwift He was a villain in the reboot of Planet of the Apes, I believe?? 
ninfea1, Mon Feb 01 23:08:29 +0000 2021, -79.319192, 44.012349, @BeautifulJimins I’m an nctzen and an army ... #JIMIN is not my bias, but wtf ppl! Why would you leave a nasty comm… https://t.co/YE13tjeT31 
Brooksbrosmedia, Mon Feb 01 23:08:29 +0000 2021, -122.085776, 37.641271, Waun is always down for a trip. 
LittleMariposa, Mon Feb 01 23:08:29 +0000 2021, -105.550890, 38.997936, @WokeMayo @eng_bryant @POTUS The raise in taxes you got from Republicans. 
AllanNguyen1968, Mon Feb 01 23:08:29 +0000 2021, -122.630908, 45.536402, Quit having non wrestlers do wrestling moves. 🤮 
518Hull, Mon Feb 01 23:08:30 +0000 2021, -85.950051, 39.963761, @hayday #LoveHayDay 
ProfessorMyke, Mon Feb 01 23:08:30 +0000 2021, -76.803995, 38.983522, Kovalev’s career is prolly a wrap. 
NTFxGreg, Mon Feb 01 23:08:30 +0000 2021, -80.846785, 35.209059, You made it out the hood 
kantguardme, Mon Feb 01 23:08:30 +0000 2021, -89.922029, 35.133521, see what i mean 
CjgbVictoria, Mon Feb 01 23:08:30 +0000 2021, -123.358379, 48.426730, @Extrachelle @GDemacopoulos Romaioi? 
Ken75NFLfan, Mon Feb 01 23:08:30 +0000 2021, -75.861694, 40.282034, @BigDaddyGraham Cafeteria tray 
freeformdesign, Mon Feb 01 23:08:30 +0000 2021, -87.732013, 41.833585, Definitely one of my favorite paintings I’ve done so far. Going to do some smaller canvases in the same theme https://t.co/M4mFBgM4Cv 
Gjg15Loretta, Mon Feb 01 23:08:30 +0000 2021, -79.267953, 43.327593, @RepMattGaetz @OANN @RepMattGaetz speaks for the twice impeached criminal. He has nothing to do with Wyoming. He sp… https://t.co/OVSsF0l93K 
MarleyRosario2, Mon Feb 01 23:08:31 +0000 2021, -80.087032, 42.110703, No rap ❌ 
almightyrick5, Mon Feb 01 23:08:31 +0000 2021, -79.861034, 35.170499, I just tell my brothers focus and handle business... 
aaaalexisnicole, Mon Feb 01 23:08:31 +0000 2021, -97.224318, 32.860387, me: i want a frenchie my brain: “where tf u gonna come up with $5K?” 
1dlegend, Mon Feb 01 23:08:31 +0000 2021, -83.173867, 32.678207, #Men would you marry an older women that’s 10+ yrs older than you and you have no kids and they can’t have anymore kids?? 
Eshaaaaa___, Mon Feb 01 23:08:31 +0000 2021, -73.948775, 40.655138, @shoptier 
urdeal59, Mon Feb 01 23:08:31 +0000 2021, -112.124676, 33.552863, @zachsjacobson That is awesome! 💜 
GbengaOlaa, Mon Feb 01 23:08:31 +0000 2021, -73.938142, 42.803134, Great guy 
revpicasso, Mon Feb 01 23:08:31 +0000 2021, -81.220009, 28.904590, @fox35orlando RIP. 🙏🏽🙏🏽🙏🏽 
TerryDeangelo3, Mon Feb 01 23:08:31 +0000 2021, -77.604684, 41.117936, @KayeEllen17 Omg!! All my heart, love and prayers to your daughter. 
Most1323Wanted, Mon Feb 01 23:08:31 +0000 2021, -95.446486, 29.838495, When she talk vulgar but be speaking in general! 😒🙄 https://t.co/3NAYViobj6 
MayorBroome, Mon Feb 01 23:08:31 +0000 2021, -91.090800, 30.459100, This remembrance has been the fuel that has allowed me to shatter a few glass ceilings myself and add to long list… https://t.co/zFPHqYR5Fh 
samsmithwick, Mon Feb 01 23:08:31 +0000 2021, -70.525171, 43.377360, Maine Proud: https://t.co/3wVEChPTtm 
JennyStarkey, Mon Feb 01 23:08:31 +0000 2021, -90.327493, 38.586737, @kmwaffles I mean do people just not get what grooming is? 
IrmaCamp46, Mon Feb 01 23:08:31 +0000 2021, -84.266174, 30.476216, @theweeknd Have fun @SuperBowl55 . You are lucky. #Duet? #Duet? Break a leg!! Play on. Yes Go Bucs. https://t.co/UeKSxNFJ2E 
AngieLoveWard, Mon Feb 01 23:08:32 +0000 2021, -97.558144, 35.569073, @drewrose85 😡🤮🤮 
_ennorahS, Mon Feb 01 23:08:32 +0000 2021, -81.267942, 32.099476, @MxJayFord and this is why ily💕 
mena_ganey, Mon Feb 01 23:08:32 +0000 2021, -83.173867, 32.678207, It’s taco night. How many people potatoes in their meat? 
Sussie_Taylor, Mon Feb 01 23:08:32 +0000 2021, -83.373349, 42.397315, Outside back open ! @LoveIs_Kei Good Times date coming soon Pooh 👌🏾 
mrtonyrobot, Mon Feb 01 23:08:32 +0000 2021, -118.318249, 34.095823, My sister and I traveling to our former home that my mom fled. @ El Salvador San Salvador https://t.co/Q14THvGv6W 
psbaloans4u, Mon Feb 01 23:08:32 +0000 2021, -83.804475, 27.698682, @DonaldJTrumpJr @DanScavino  Trump needs to hear this video... 
Bmanxx, Mon Feb 01 23:08:32 +0000 2021, -81.538480, 41.390802, @NellieHatake https://t.co/ATaVx5Jscz 
brianjayharris, Mon Feb 01 23:08:32 +0000 2021, -73.984562, 41.150000, The bottom of that bench is 20 in off the ground https://t.co/4pvRW9fnyO 
sinncityy98, Mon Feb 01 23:08:33 +0000 2021, -72.102718, 41.549289, @yazminenicolee You will! 
Scobu70, Mon Feb 01 23:08:32 +0000 2021, -71.638548, 42.549018, @PeteNBCBoston 4" on the ground in Shirley. https://t.co/yWXQQeyVEP 
TomMinerCMS, Mon Feb 01 23:08:33 +0000 2021, -80.846785, 35.209059, .@CharMeckSchools COVID-19 Cases At a Glance | Week of January 23 – 29. More info available here:… https://t.co/ZWA4nmuw9r 
DLayne6, Mon Feb 01 23:08:33 +0000 2021, -72.920917, 41.393470, @foreverimbetter America has all but forgotten about the “middle class” the government doesn’t even know what that… https://t.co/HmZW2w4Err 
sheeds214, Mon Feb 01 23:08:33 +0000 2021, -73.258713, 42.450811, @Explorationproj What a Monday bonus?!?!  Wooohhhhoooooo 👏👏👏 
coopdog3, Mon Feb 01 23:08:33 +0000 2021, -93.262046, 44.970610, When the simulation just went bad and she’s the best you’ve ever had 😖 https://t.co/sLWhrDGIOI 
cooltxchick, Mon Feb 01 23:08:33 +0000 2021, -106.654188, 31.859378, @HollyLJ933 That’s not too bad, Holly. Looks a little icy though . 
dimcowater, Mon Feb 01 23:08:33 +0000 2021, -78.166489, 43.813674, Never met him. Loved his commercials on talk radio. H e hardly ever talked about his store...always talked about hi… https://t.co/tpwBtfuuw7 
GSawision, Mon Feb 01 23:08:33 +0000 2021, -79.272570, 43.629311, @Mark_Goldberg @JayeRobinson @PaulaFletcherTO @kristynwongtam @m_layton @anabailaoTO @MikeColleTo @gordperks… https://t.co/3QHmEbBj0O 
